longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rank,property_id,address,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,status_text,broker_name,input,property_url,listing_url
-117.13,32.72,19.0,1341.0,435.0,1048.0,360.0,1.975,117900.0,NEAR OCEAN,375,2130293123,"1715 29th St, San Diego, CA 92102",2299000,USD,6.0,5.0,3250 sqft,,2193400.0,8560.0,4,,False,https://photos.zillowstatic.com/fp/7b9c8ef249e89596f5fff1a6b2aa621f-p_e.jpg,FOR SALE,Multi-family home for sale,Initiative Real Estate Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1715-29th-St-San-Diego-CA-92102/2130293123_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.13,32.72,19.0,1341.0,435.0,1048.0,360.0,1.975,117900.0,NEAR OCEAN,424,17077303,"2960 Broadway UNIT 8, San Diego, CA 92102",415000,USD,1.0,1.0,504 sqft,,398000.0,2149.0,3,,False,https://photos.zillowstatic.com/fp/4b1c989574927647bbd82ea5c013f565-p_e.jpg,FOR SALE,Condo for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2960-Broadway-UNIT-8-San-Diego-CA-92102/17077303_zpid/,https://www.zillow.com/san-diego-ca/11_p/
-117.13,32.72,19.0,1341.0,435.0,1048.0,360.0,1.975,117900.0,NEAR OCEAN,804,295361296,"3014 C St, San Diego, CA 92102",1995000,USD,6.0,8.0,2851 sqft,,1947200.0,12647.0,37,,False,https://photos.zillowstatic.com/fp/856c5eea0de53dfae73f9af589204831-p_e.jpg,FOR SALE,Multi-family home for sale,Robert Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/3014-C-St-San-Diego-CA-92102/295361296_zpid/,https://www.zillow.com/san-diego-ca/20_p/
-117.13,32.72,19.0,1341.0,435.0,1048.0,360.0,1.975,117900.0,NEAR OCEAN,777,295361295,"1117-23 30th St, San Diego, CA 92102",1495000,USD,4.0,6.0,2302 sqft,,1469700.0,7563.0,37,,False,https://photos.zillowstatic.com/fp/856c5eea0de53dfae73f9af589204831-p_e.jpg,FOR SALE,Multi-family home for sale,Robert Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1117-23-30th-St-San-Diego-CA-92102/295361295_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.13,32.72,19.0,1341.0,435.0,1048.0,360.0,1.975,117900.0,NEAR OCEAN,464,250195099,"1005 30th St, San Diego, CA 92102",869000,USD,2.0,2.0,1195 sqft,,882000.0,3698.0,14,,False,https://photos.zillowstatic.com/fp/efc71e45d3309cc699c7912d035c77d3-p_e.jpg,FOR SALE,Townhouse for sale,Orion Management & Realty Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1005-30th-St-San-Diego-CA-92102/250195099_zpid/,https://www.zillow.com/san-diego-ca/12_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,24,2100085658,"1334 Dale St, San Diego, CA 92102",1499000,USD,2.0,4.0,2054 sqft,,1509100.0,4357.0,6,,False,https://photos.zillowstatic.com/fp/56acda43e19e075b0802f0a971fd46a0-p_e.jpg,FOR SALE,House for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1334-Dale-St-San-Diego-CA-92102/2100085658_zpid/,"https://www.zillow.com/homes/San-Diego,-CA_rb/"
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,677,17077004,"1449 Edgemont St, San Diego, CA 92102",1325000,USD,3.0,3.0,1665 sqft,,1274700.0,4588.0,127,,False,https://photos.zillowstatic.com/fp/58fc26684745e579a34a0faac410c59f-p_e.jpg,FOR SALE,House for sale,"Douglas Elliman of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1449-Edgemont-St-San-Diego-CA-92102/17077004_zpid/,https://www.zillow.com/san-diego-ca/17_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,521,70598342,"2752 B St UNIT 110, San Diego, CA 92102",549000,USD,1.0,2.0,770 sqft,,565300.0,2749.0,5,,False,https://photos.zillowstatic.com/fp/e21b25d1670e9f66d11df951e10c6c87-p_e.jpg,FOR SALE,Condo for sale,The Oppenheim Group,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2752-B-St-UNIT-110-San-Diego-CA-92102/70598342_zpid/,https://www.zillow.com/san-diego-ca/13_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,159,17076470,"1727 Fern St, San Diego, CA 92102",899000,USD,1.0,2.0,733 sqft,,880600.0,3099.0,45,,False,https://photos.zillowstatic.com/fp/2dbffb298c661d69cfb5e34f7e030b54-p_e.jpg,FOR SALE,House for sale,McTygue Group Inc,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1727-Fern-St-San-Diego-CA-92102/17076470_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,399,17077068,"1301 Granada Ave, San Diego, CA 92102",1925000,USD,4.0,4.0,2500 sqft,,1856600.0,7279.0,47,,False,https://photos.zillowstatic.com/fp/6efbc09a414b7211ba51a436edaaad9f-p_e.jpg,FOR SALE,Multi-family home for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1301-Granada-Ave-San-Diego-CA-92102/17077068_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,375,2130293123,"1715 29th St, San Diego, CA 92102",2299000,USD,6.0,5.0,3250 sqft,,2193400.0,8560.0,4,,False,https://photos.zillowstatic.com/fp/7b9c8ef249e89596f5fff1a6b2aa621f-p_e.jpg,FOR SALE,Multi-family home for sale,Initiative Real Estate Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1715-29th-St-San-Diego-CA-92102/2130293123_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,424,17077303,"2960 Broadway UNIT 8, San Diego, CA 92102",415000,USD,1.0,1.0,504 sqft,,398000.0,2149.0,3,,False,https://photos.zillowstatic.com/fp/4b1c989574927647bbd82ea5c013f565-p_e.jpg,FOR SALE,Condo for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2960-Broadway-UNIT-8-San-Diego-CA-92102/17077303_zpid/,https://www.zillow.com/san-diego-ca/11_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,804,295361296,"3014 C St, San Diego, CA 92102",1995000,USD,6.0,8.0,2851 sqft,,1947200.0,12647.0,37,,False,https://photos.zillowstatic.com/fp/856c5eea0de53dfae73f9af589204831-p_e.jpg,FOR SALE,Multi-family home for sale,Robert Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/3014-C-St-San-Diego-CA-92102/295361296_zpid/,https://www.zillow.com/san-diego-ca/20_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,777,295361295,"1117-23 30th St, San Diego, CA 92102",1495000,USD,4.0,6.0,2302 sqft,,1469700.0,7563.0,37,,False,https://photos.zillowstatic.com/fp/856c5eea0de53dfae73f9af589204831-p_e.jpg,FOR SALE,Multi-family home for sale,Robert Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1117-23-30th-St-San-Diego-CA-92102/295361295_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,464,250195099,"1005 30th St, San Diego, CA 92102",869000,USD,2.0,2.0,1195 sqft,,882000.0,3698.0,14,,False,https://photos.zillowstatic.com/fp/efc71e45d3309cc699c7912d035c77d3-p_e.jpg,FOR SALE,Townhouse for sale,Orion Management & Realty Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1005-30th-St-San-Diego-CA-92102/250195099_zpid/,https://www.zillow.com/san-diego-ca/12_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,24,2100085658,"1334 Dale St, San Diego, CA 92102",1499000,USD,2.0,4.0,2054 sqft,,1509100.0,4357.0,6,,False,https://photos.zillowstatic.com/fp/56acda43e19e075b0802f0a971fd46a0-p_e.jpg,FOR SALE,House for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1334-Dale-St-San-Diego-CA-92102/2100085658_zpid/,"https://www.zillow.com/homes/San-Diego,-CA_rb/"
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,677,17077004,"1449 Edgemont St, San Diego, CA 92102",1325000,USD,3.0,3.0,1665 sqft,,1274700.0,4588.0,127,,False,https://photos.zillowstatic.com/fp/58fc26684745e579a34a0faac410c59f-p_e.jpg,FOR SALE,House for sale,"Douglas Elliman of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1449-Edgemont-St-San-Diego-CA-92102/17077004_zpid/,https://www.zillow.com/san-diego-ca/17_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,521,70598342,"2752 B St UNIT 110, San Diego, CA 92102",549000,USD,1.0,2.0,770 sqft,,565300.0,2749.0,5,,False,https://photos.zillowstatic.com/fp/e21b25d1670e9f66d11df951e10c6c87-p_e.jpg,FOR SALE,Condo for sale,The Oppenheim Group,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2752-B-St-UNIT-110-San-Diego-CA-92102/70598342_zpid/,https://www.zillow.com/san-diego-ca/13_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,159,17076470,"1727 Fern St, San Diego, CA 92102",899000,USD,1.0,2.0,733 sqft,,880600.0,3099.0,45,,False,https://photos.zillowstatic.com/fp/2dbffb298c661d69cfb5e34f7e030b54-p_e.jpg,FOR SALE,House for sale,McTygue Group Inc,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1727-Fern-St-San-Diego-CA-92102/17076470_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,399,17077068,"1301 Granada Ave, San Diego, CA 92102",1925000,USD,4.0,4.0,2500 sqft,,1856600.0,7279.0,47,,False,https://photos.zillowstatic.com/fp/6efbc09a414b7211ba51a436edaaad9f-p_e.jpg,FOR SALE,Multi-family home for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1301-Granada-Ave-San-Diego-CA-92102/17077068_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,375,2130293123,"1715 29th St, San Diego, CA 92102",2299000,USD,6.0,5.0,3250 sqft,,2193400.0,8560.0,4,,False,https://photos.zillowstatic.com/fp/7b9c8ef249e89596f5fff1a6b2aa621f-p_e.jpg,FOR SALE,Multi-family home for sale,Initiative Real Estate Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1715-29th-St-San-Diego-CA-92102/2130293123_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,424,17077303,"2960 Broadway UNIT 8, San Diego, CA 92102",415000,USD,1.0,1.0,504 sqft,,398000.0,2149.0,3,,False,https://photos.zillowstatic.com/fp/4b1c989574927647bbd82ea5c013f565-p_e.jpg,FOR SALE,Condo for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2960-Broadway-UNIT-8-San-Diego-CA-92102/17077303_zpid/,https://www.zillow.com/san-diego-ca/11_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,804,295361296,"3014 C St, San Diego, CA 92102",1995000,USD,6.0,8.0,2851 sqft,,1947200.0,12647.0,37,,False,https://photos.zillowstatic.com/fp/856c5eea0de53dfae73f9af589204831-p_e.jpg,FOR SALE,Multi-family home for sale,Robert Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/3014-C-St-San-Diego-CA-92102/295361296_zpid/,https://www.zillow.com/san-diego-ca/20_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,777,295361295,"1117-23 30th St, San Diego, CA 92102",1495000,USD,4.0,6.0,2302 sqft,,1469700.0,7563.0,37,,False,https://photos.zillowstatic.com/fp/856c5eea0de53dfae73f9af589204831-p_e.jpg,FOR SALE,Multi-family home for sale,Robert Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1117-23-30th-St-San-Diego-CA-92102/295361295_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.13,32.72,52.0,1560.0,307.0,757.0,315.0,2.7083,199100.0,NEAR OCEAN,464,250195099,"1005 30th St, San Diego, CA 92102",869000,USD,2.0,2.0,1195 sqft,,882000.0,3698.0,14,,False,https://photos.zillowstatic.com/fp/efc71e45d3309cc699c7912d035c77d3-p_e.jpg,FOR SALE,Townhouse for sale,Orion Management & Realty Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1005-30th-St-San-Diego-CA-92102/250195099_zpid/,https://www.zillow.com/san-diego-ca/12_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,24,2100085658,"1334 Dale St, San Diego, CA 92102",1499000,USD,2.0,4.0,2054 sqft,,1509100.0,4357.0,6,,False,https://photos.zillowstatic.com/fp/56acda43e19e075b0802f0a971fd46a0-p_e.jpg,FOR SALE,House for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1334-Dale-St-San-Diego-CA-92102/2100085658_zpid/,"https://www.zillow.com/homes/San-Diego,-CA_rb/"
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,677,17077004,"1449 Edgemont St, San Diego, CA 92102",1325000,USD,3.0,3.0,1665 sqft,,1274700.0,4588.0,127,,False,https://photos.zillowstatic.com/fp/58fc26684745e579a34a0faac410c59f-p_e.jpg,FOR SALE,House for sale,"Douglas Elliman of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1449-Edgemont-St-San-Diego-CA-92102/17077004_zpid/,https://www.zillow.com/san-diego-ca/17_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,521,70598342,"2752 B St UNIT 110, San Diego, CA 92102",549000,USD,1.0,2.0,770 sqft,,565300.0,2749.0,5,,False,https://photos.zillowstatic.com/fp/e21b25d1670e9f66d11df951e10c6c87-p_e.jpg,FOR SALE,Condo for sale,The Oppenheim Group,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2752-B-St-UNIT-110-San-Diego-CA-92102/70598342_zpid/,https://www.zillow.com/san-diego-ca/13_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,159,17076470,"1727 Fern St, San Diego, CA 92102",899000,USD,1.0,2.0,733 sqft,,880600.0,3099.0,45,,False,https://photos.zillowstatic.com/fp/2dbffb298c661d69cfb5e34f7e030b54-p_e.jpg,FOR SALE,House for sale,McTygue Group Inc,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1727-Fern-St-San-Diego-CA-92102/17076470_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,399,17077068,"1301 Granada Ave, San Diego, CA 92102",1925000,USD,4.0,4.0,2500 sqft,,1856600.0,7279.0,47,,False,https://photos.zillowstatic.com/fp/6efbc09a414b7211ba51a436edaaad9f-p_e.jpg,FOR SALE,Multi-family home for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1301-Granada-Ave-San-Diego-CA-92102/17077068_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,375,2130293123,"1715 29th St, San Diego, CA 92102",2299000,USD,6.0,5.0,3250 sqft,,2193400.0,8560.0,4,,False,https://photos.zillowstatic.com/fp/7b9c8ef249e89596f5fff1a6b2aa621f-p_e.jpg,FOR SALE,Multi-family home for sale,Initiative Real Estate Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1715-29th-St-San-Diego-CA-92102/2130293123_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,424,17077303,"2960 Broadway UNIT 8, San Diego, CA 92102",415000,USD,1.0,1.0,504 sqft,,398000.0,2149.0,3,,False,https://photos.zillowstatic.com/fp/4b1c989574927647bbd82ea5c013f565-p_e.jpg,FOR SALE,Condo for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2960-Broadway-UNIT-8-San-Diego-CA-92102/17077303_zpid/,https://www.zillow.com/san-diego-ca/11_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,804,295361296,"3014 C St, San Diego, CA 92102",1995000,USD,6.0,8.0,2851 sqft,,1947200.0,12647.0,37,,False,https://photos.zillowstatic.com/fp/856c5eea0de53dfae73f9af589204831-p_e.jpg,FOR SALE,Multi-family home for sale,Robert Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/3014-C-St-San-Diego-CA-92102/295361296_zpid/,https://www.zillow.com/san-diego-ca/20_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,777,295361295,"1117-23 30th St, San Diego, CA 92102",1495000,USD,4.0,6.0,2302 sqft,,1469700.0,7563.0,37,,False,https://photos.zillowstatic.com/fp/856c5eea0de53dfae73f9af589204831-p_e.jpg,FOR SALE,Multi-family home for sale,Robert Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1117-23-30th-St-San-Diego-CA-92102/295361295_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.13,32.72,17.0,1285.0,423.0,1208.0,409.0,1.758,126600.0,NEAR OCEAN,464,250195099,"1005 30th St, San Diego, CA 92102",869000,USD,2.0,2.0,1195 sqft,,882000.0,3698.0,14,,False,https://photos.zillowstatic.com/fp/efc71e45d3309cc699c7912d035c77d3-p_e.jpg,FOR SALE,Townhouse for sale,Orion Management & Realty Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/1005-30th-St-San-Diego-CA-92102/250195099_zpid/,https://www.zillow.com/san-diego-ca/12_p/
-117.12,32.72,36.0,6096.0,1285.0,3093.0,1229.0,3.37,159100.0,NEAR OCEAN,682,2053567192,"0 33rd St #13, San Diego, CA 92102",300000,USD,,,,"5,013 sqft",,,71,,False,https://photos.zillowstatic.com/fp/5ac7ef2d3e283eefbd4b47a988cfbe37-p_e.jpg,FOR SALE,Lot / Land for sale,Pacific Sotheby's Int'l Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/0-33rd-St-13-San-Diego-CA-92102/2053567192_zpid/,https://www.zillow.com/san-diego-ca/17_p/
-117.13,32.73,52.0,1148.0,214.0,481.0,215.0,5.454,240900.0,NEAR OCEAN,750,2053580885,"3067-69 E Grape St, San Diego, CA 92102",1475000,USD,4.0,3.0,,,1433700.0,4798.0,88,,False,https://photos.zillowstatic.com/fp/f248b79dc38830d31a0a3da70d61501e-p_e.jpg,FOR SALE,Multi-family home for sale,Woods Real Estate Services Inc,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/3067-69-E-Grape-St-San-Diego-CA-92102/2053580885_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.13,32.73,52.0,2676.0,557.0,1181.0,537.0,3.6058,213100.0,NEAR OCEAN,750,2053580885,"3067-69 E Grape St, San Diego, CA 92102",1475000,USD,4.0,3.0,,,1433700.0,4798.0,88,,False,https://photos.zillowstatic.com/fp/f248b79dc38830d31a0a3da70d61501e-p_e.jpg,FOR SALE,Multi-family home for sale,Woods Real Estate Services Inc,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/3067-69-E-Grape-St-San-Diego-CA-92102/2053580885_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.13,32.73,43.0,2706.0,667.0,1531.0,614.0,2.1513,145000.0,NEAR OCEAN,750,2053580885,"3067-69 E Grape St, San Diego, CA 92102",1475000,USD,4.0,3.0,,,1433700.0,4798.0,88,,False,https://photos.zillowstatic.com/fp/f248b79dc38830d31a0a3da70d61501e-p_e.jpg,FOR SALE,Multi-family home for sale,Woods Real Estate Services Inc,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/3067-69-E-Grape-St-San-Diego-CA-92102/2053580885_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.13,32.73,52.0,1911.0,415.0,777.0,412.0,2.2429,221100.0,NEAR OCEAN,750,2053580885,"3067-69 E Grape St, San Diego, CA 92102",1475000,USD,4.0,3.0,,,1433700.0,4798.0,88,,False,https://photos.zillowstatic.com/fp/f248b79dc38830d31a0a3da70d61501e-p_e.jpg,FOR SALE,Multi-family home for sale,Woods Real Estate Services Inc,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/3067-69-E-Grape-St-San-Diego-CA-92102/2053580885_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.14,32.72,42.0,1558.0,458.0,1227.0,407.0,2.2804,139100.0,NEAR OCEAN,810,70598324,"2728 B St UNIT 101, San Diego, CA 92102",469000,USD,1.0,1.0,560 sqft,,482000.0,2294.0,5,,False,https://photos.zillowstatic.com/fp/faf9975cfb39dba2a539c1d227fc6b5d-p_e.jpg,FOR SALE,Condo for sale,The Oppenheim Group,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2728-B-St-UNIT-101-San-Diego-CA-92102/70598324_zpid/,https://www.zillow.com/san-diego-ca/20_p/
-117.14,32.72,42.0,1558.0,458.0,1227.0,407.0,2.2804,139100.0,NEAR OCEAN,730,17067447,"2650 Broadway APT 209, San Diego, CA 92102",549000,USD,2.0,2.0,660 sqft,,569100.0,2558.0,9,,False,https://photos.zillowstatic.com/fp/72ad91ccfb27263b4ea50ae84f4e6409-p_e.jpg,FOR SALE,Condo for sale,Coldwell Banker Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2650-Broadway-APT-209-San-Diego-CA-92102/17067447_zpid/,https://www.zillow.com/san-diego-ca/18_p/
-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,168800.0,NEAR OCEAN,810,70598324,"2728 B St UNIT 101, San Diego, CA 92102",469000,USD,1.0,1.0,560 sqft,,482000.0,2294.0,5,,False,https://photos.zillowstatic.com/fp/faf9975cfb39dba2a539c1d227fc6b5d-p_e.jpg,FOR SALE,Condo for sale,The Oppenheim Group,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2728-B-St-UNIT-101-San-Diego-CA-92102/70598324_zpid/,https://www.zillow.com/san-diego-ca/20_p/
-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,168800.0,NEAR OCEAN,730,17067447,"2650 Broadway APT 209, San Diego, CA 92102",549000,USD,2.0,2.0,660 sqft,,569100.0,2558.0,9,,False,https://photos.zillowstatic.com/fp/72ad91ccfb27263b4ea50ae84f4e6409-p_e.jpg,FOR SALE,Condo for sale,Coldwell Banker Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2650-Broadway-APT-209-San-Diego-CA-92102/17067447_zpid/,https://www.zillow.com/san-diego-ca/18_p/
-117.14,32.72,45.0,1140.0,310.0,840.0,339.0,1.6156,156300.0,NEAR OCEAN,810,70598324,"2728 B St UNIT 101, San Diego, CA 92102",469000,USD,1.0,1.0,560 sqft,,482000.0,2294.0,5,,False,https://photos.zillowstatic.com/fp/faf9975cfb39dba2a539c1d227fc6b5d-p_e.jpg,FOR SALE,Condo for sale,The Oppenheim Group,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2728-B-St-UNIT-101-San-Diego-CA-92102/70598324_zpid/,https://www.zillow.com/san-diego-ca/20_p/
-117.14,32.72,45.0,1140.0,310.0,840.0,339.0,1.6156,156300.0,NEAR OCEAN,730,17067447,"2650 Broadway APT 209, San Diego, CA 92102",549000,USD,2.0,2.0,660 sqft,,569100.0,2558.0,9,,False,https://photos.zillowstatic.com/fp/72ad91ccfb27263b4ea50ae84f4e6409-p_e.jpg,FOR SALE,Condo for sale,Coldwell Banker Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/2650-Broadway-APT-209-San-Diego-CA-92102/17067447_zpid/,https://www.zillow.com/san-diego-ca/18_p/
