"rank","property_id","address","latitude","longitude","price","currency","bathrooms","bedrooms","area","land_area","zestimate","rent_zestimate","days_on_zillow","sold_date","is_zillow_owned","image","listing_type","status_text","broker_name","input","property_url","listing_url"
"752","89467538","7542 Top O The Morning Way, San Diego, CA 92127","33.022636","-117.16542","4799000","USD","7","6","7166 sqft","","","16174","26","","False","https://photos.zillowstatic.com/fp/ad6c8442a107ee6467d77f7be6223ed4-p_e.jpg","FOR SALE","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7542-Top-O-The-Morning-Way-San-Diego-CA-92127/89467538_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"318","339981222","0 Mount Hamilton Rd, San Jose, CA 95127","37.376385","-121.7961","849000","USD","","","","2.64 acres","","","23","","False","https://photos.zillowstatic.com/fp/f3a5a774666933ee601eb6fd1e98a1d3-p_e.jpg","FOR SALE","Lot / Land for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/0-Mount-Hamilton-Rd-San-Jose-CA-95127/339981222_zpid/","https://www.zillow.com/san-jose-ca/8_p/"
"234","69302565","801 S Winchester Blvd APT 6300, San Jose, CA 95128","37.312973","-121.9511","585000","USD","1","1","692 sqft","","609500","2498","8","","False","https://photos.zillowstatic.com/fp/47ab1a2525a85cf0cdf1c804df8d4226-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/801-S-Winchester-Blvd-APT-6300-San-Jose-CA-95128/69302565_zpid/","https://www.zillow.com/san-jose-ca/6_p/"
"416","19574260","173 Clayton Ave, San Jose, CA 95110","37.34304","-121.899666","1799000","USD","","","2533 sqft","","","","100","","False","https://photos.zillowstatic.com/fp/5cb380bafb886b621b33aee822d7c349-p_e.jpg","FOR SALE","Multi-family home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/173-Clayton-Ave-San-Jose-CA-95110/19574260_zpid/","https://www.zillow.com/san-jose-ca/11_p/"
"667","59309158","16829 Going My Way, San Diego, CA 92127","33.029537","-117.15584","3325000","USD","4","5","3889 sqft","","3177500","11086","74","","False","https://photos.zillowstatic.com/fp/9c1201dcd226efc9966e6f5a1fac9321-p_e.jpg","FOR SALE","House for sale","Select Premier Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16829-Going-My-Way-San-Diego-CA-92127/59309158_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
"309","19698906","1132 Lynhurst Way, San Jose, CA 95118","37.26609","-121.87908","1649888","USD","2","3","1493 sqft","","1755200","3984","9","","False","https://photos.zillowstatic.com/fp/35c7b35aff26e5fc8cd345453880da43-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1132-Lynhurst-Way-San-Jose-CA-95118/19698906_zpid/","https://www.zillow.com/san-jose-ca/8_p/"
"411","16805916","13087 Old West Ave, San Diego, CA 92129","32.95457","-117.13186","1400000","USD","3","5","2518 sqft","","1438900","5299","4","","False","https://photos.zillowstatic.com/fp/a80f19ae88d39bf035bd760c0ee766e7-p_e.jpg","FOR SALE","House for sale","HomeSmart Realty West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/13087-Old-West-Ave-San-Diego-CA-92129/16805916_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"48","19715906","1078 Sultana Dr, San Jose, CA 95122","37.325485","-121.84869","1088000","USD","2","3","1128 sqft","","","3599","5","","False","https://photos.zillowstatic.com/fp/c91cd74b0f8f68517f718aa543d38ee9-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1078-Sultana-Dr-San-Jose-CA-95122/19715906_zpid/","https://www.zillow.com/san-jose-ca/2_p/"
"503","16932173","2974 Mission Village Dr, San Diego, CA 92123","32.797867","-117.126335","1135000","USD","2","3","1200 sqft","","1126900","3999","38","","False","https://photos.zillowstatic.com/fp/6507f98456038d24a27abbd412bb1066-p_e.jpg","FOR SALE","House for sale","3G Development Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2974-Mission-Village-Dr-San-Diego-CA-92123/16932173_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"112","54770700","3720 Moorpark Ave, San Jose, CA 95117","37.31557","-121.96655","1249000","USD","3","3","1475 sqft","","1344300","3900","5","","False","https://photos.zillowstatic.com/fp/5eba1913199c2f3a69c7deb390f0e396-p_e.jpg","FOR SALE","Townhouse for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/3720-Moorpark-Ave-San-Jose-CA-95117/54770700_zpid/","https://www.zillow.com/san-jose-ca/3_p/"
"242","16957115","4122 Utah St, San Diego, CA 92104","32.7527","-117.13292","999999","USD","2","3","1075 sqft","","1017500","3975","24","","False","https://photos.zillowstatic.com/fp/f4b891ab45bd1701eb4161c104b272b6-p_e.jpg","FOR SALE","House for sale","Real Broker","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4122-Utah-St-San-Diego-CA-92104/16957115_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"128","19647674","1265 Oak Knoll Dr, San Jose, CA 95129","37.30088","-121.99887","2996880","USD","3","6","2156 sqft","","3180300","5600","3","","False","https://photos.zillowstatic.com/fp/ba0d8199e7d73ecef2471ec9c67fe137-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1265-Oak-Knoll-Dr-San-Jose-CA-95129/19647674_zpid/","https://www.zillow.com/san-jose-ca/4_p/"
"381","99460993","6932 The Preserve Ter, San Diego, CA 92130","32.944866","-117.17114","7500000","USD","8","7","7868 sqft","","7237000","23326","25","","False","https://photos.zillowstatic.com/fp/548aea2020f891d74c301b79a6b314a5-p_e.jpg","FOR SALE","House for sale","Coldwell Banker West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6932-The-Preserve-Ter-San-Diego-CA-92130/99460993_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"387","342266043","2150 Monterey Hwy SPACE 125, San Jose, CA 95112","37.305923","-121.85914","209900","USD","1","1","440 sqft","","225700","","10","","False","https://photos.zillowstatic.com/fp/d756a0d335a7b3d31852f0f67f7d335c-p_e.jpg","FOR SALE","Home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/2150-Monterey-Hwy-SPACE-125-San-Jose-CA-95112/342266043_zpid/","https://www.zillow.com/san-jose-ca/10_p/"
"74","25665734","417 Tangelo, Irvine, CA 92618","33.67003","-117.77431","848000","USD","3","2","1153 sqft","","913300","2458","1","","False","https://photos.zillowstatic.com/fp/6f26f9946bed62bd62f25772dd60e446-p_e.jpg","FOR SALE","Condo for sale","CBD Realty","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/417-Tangelo-Irvine-CA-92618/25665734_zpid/","https://www.zillow.com/irvine-ca/2_p/"
"507","16742213","17437 Fairlie Rd, San Diego, CA 92128","33.029278","-117.07629","659000","USD","2","2","1209 sqft","","702200","3099","1","","False","https://photos.zillowstatic.com/fp/cf5743f9378db6ea08089d704c986880-p_e.jpg","FOR SALE","Condo for sale","Tobin Assoc. And Realtors, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/17437-Fairlie-Rd-San-Diego-CA-92128/16742213_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"82","17064395","921 Harbor View Dr, San Diego, CA 92106","32.719707","-117.23593","3950000","USD","5","4","3854 sqft","","3977500","12312","3","","False","https://photos.zillowstatic.com/fp/5ea2f26248c202f9c23f06fc64bf43e9-p_e.jpg","FOR SALE","House for sale","Del Mar Realty Assoc.,Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/921-Harbor-View-Dr-San-Diego-CA-92106/17064395_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"36","19791338","3652 Slopeview Dr, San Jose, CA 95148","37.330723","-121.77341","1898888","USD","3","4","2124 sqft","","2046500","4380","3","","False","https://photos.zillowstatic.com/fp/691a6be01216eb4206471bcc26b74539-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/3652-Slopeview-Dr-San-Jose-CA-95148/19791338_zpid/","https://www.zillow.com/homes/San-Jose,-CA_rb/"
"748","17068463","100 Harbor Dr UNIT 3803, San Diego, CA 92101","32.70897","-117.16254","4950000","USD","5","4","4170 sqft","","4939300","19498","32","","False","https://photos.zillowstatic.com/fp/02bcbd3b3af6d8386344ec0e140746ce-p_e.jpg","FOR SALE","Condo for sale","Pacific Sotheby's International Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/100-Harbor-Dr-UNIT-3803-San-Diego-CA-92101/17068463_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"8","16856556","5833 Rutgers Rd, La Jolla, CA 92037","32.821774","-117.25475","14450000","USD","7","6","8586 sqft","","13183700","46352","93","","False","https://photos.zillowstatic.com/fp/9aee1c806ec2a38ee293b83563fa6643-p_e.jpg","FOR SALE","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5833-Rutgers-Rd-La-Jolla-CA-92037/16856556_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"27","15386891","1275 Kendra Ct, San Luis Obispo, CA 93401","35.275536","-120.64992","1290000","USD","2","3","2128 sqft","","1304800","4649","18","","False","https://photos.zillowstatic.com/fp/a12bc560bd9b72bcb314d571bb19da8a-p_e.jpg","FOR SALE","House for sale","Richardson Sotheby's International Realty","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/","https://www.zillow.com/homedetails/1275-Kendra-Ct-San-Luis-Obispo-CA-93401/15386891_zpid/","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/"
"175","16861357","4556 Manitou Way, San Diego, CA 92117","32.833794","-117.192986","1885000","USD","5","4","2445 sqft","","1907200","20771","1","","False","https://photos.zillowstatic.com/fp/9f894068e28bbfea07057c2ea6fe59e8-p_e.jpg","FOR SALE","New construction","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4556-Manitou-Way-San-Diego-CA-92117/16861357_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"1","147887617","51 Thoroughbred, Irvine, CA 92602","33.739143","-117.75275","2399888","USD","3","4","2709 sqft","","2452900","6000","3","","False","https://photos.zillowstatic.com/fp/09efb78cdd5391ffed568c805a4b9d24-p_e.jpg","FOR SALE","House for sale","eXp Realty of Southern Ca, Inc","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/51-Thoroughbred-Irvine-CA-92602/147887617_zpid/","https://www.zillow.com/homes/Irvine,-CA_rb/"
